date,strategy,distributor_id,product,opening_inventory_litres,purchase_litres,purchase_total_eur,sales_litres,lost_sales_litres,closing_inventory_litres,regime
2026-06-20,AS_IS,368322,Verde,7719.355875446529,0.0,0.0,464.85623490065007,0.0,7254.49964054588,Falling
2026-06-21,AS_IS,368318,Diesel,9571.239629804026,0.0,0.0,1800.898657584817,0.0,7770.340972219208,No new quotation
2026-06-21,AS_IS,368318,Verde,3895.67449701476,0.0,0.0,1075.8626454546336,0.0,2819.8118515601263,No new quotation
2026-06-21,AS_IS,368319,Diesel,7645.627262952254,0.0,0.0,407.48004502255003,0.0,7238.147217929703,No new quotation
2026-06-21,AS_IS,368319,Verde,5602.362175483171,0.0,0.0,496.2628884062664,0.0,5106.099287076905,No new quotation
2026-06-21,AS_IS,368320,Diesel,41054.574374122225,0.0,0.0,1046.87008502677,0.0,40007.704289095454,No new quotation
2026-06-21,AS_IS,368320,Verde,9798.487173538999,0.0,0.0,544.0361109294333,0.0,9254.451062609565,No new quotation
2026-06-21,AS_IS,368321,Diesel,7117.905394067924,0.0,0.0,391.6376251582568,0.0,6726.267768909667,No new quotation
2026-06-21,AS_IS,368321,Verde,6955.000390613907,0.0,0.0,316.1483935490741,0.0,6638.851997064833,No new quotation
2026-06-21,AS_IS,368322,Diesel,10605.672023582538,0.0,0.0,496.47688796290606,0.0,10109.195135619631,No new quotation
2026-06-21,AS_IS,368322,Verde,7254.49964054588,0.0,0.0,340.1373139023515,0.0,6914.362326643528,No new quotation
2026-06-22,AS_IS,368318,Diesel,7770.340972219208,0.0,0.0,2033.9918658640793,0.0,5736.349106355129,No new quotation
2026-06-22,AS_IS,368318,Verde,2819.8118515601263,0.0,0.0,1142.06114192479,0.0,1677.7507096353363,No new quotation
2026-06-22,AS_IS,368319,Diesel,7238.147217929703,0.0,0.0,334.21066127024034,0.0,6903.936556659463,No new quotation
2026-06-22,AS_IS,368319,Verde,5106.099287076905,0.0,0.0,387.3877373527294,0.0,4718.711549724176,No new quotation
2026-06-22,AS_IS,368320,Diesel,40007.704289095454,0.0,0.0,1347.2195201226252,0.0,38660.48476897283,No new quotation
2026-06-22,AS_IS,368320,Verde,9254.451062609565,0.0,0.0,766.7354210332784,0.0,8487.715641576287,No new quotation
2026-06-22,AS_IS,368321,Diesel,6726.267768909667,0.0,0.0,445.57941695330317,0.0,6280.688351956364,No new quotation
2026-06-22,AS_IS,368321,Verde,6638.851997064833,0.0,0.0,347.1548034200073,0.0,6291.697193644826,No new quotation
2026-06-22,AS_IS,368322,Diesel,10109.195135619631,0.0,0.0,530.8525938916317,0.0,9578.342541728,No new quotation
2026-06-22,AS_IS,368322,Verde,6914.362326643528,0.0,0.0,457.3871563919674,0.0,6456.9751702515605,No new quotation
2026-06-23,AS_IS,368318,Diesel,5736.349106355129,0.0,0.0,1932.6862839246214,0.0,3803.6628224305077,Falling
2026-06-23,AS_IS,368318,Verde,1677.7507096353363,0.0,0.0,1074.2984155011095,0.0,603.4522941342268,Stable
2026-06-23,AS_IS,368319,Diesel,6903.936556659463,0.0,0.0,425.1351814385789,0.0,6478.801375220884,Falling
2026-06-23,AS_IS,368319,Verde,4718.711549724176,0.0,0.0,381.1829910508728,0.0,4337.5285586733025,Stable
2026-06-23,AS_IS,368320,Diesel,38660.48476897283,0.0,0.0,1199.6322670861518,0.0,37460.85250188668,Falling
2026-06-23,AS_IS,368320,Verde,8487.715641576287,0.0,0.0,696.6474842635291,0.0,7791.068157312759,Stable
2026-06-23,AS_IS,368321,Diesel,6280.688351956364,0.0,0.0,477.59656273433023,0.0,5803.091789222034,Falling
2026-06-23,AS_IS,368321,Verde,6291.697193644826,0.0,0.0,350.98775856768805,0.0,5940.709435077139,Stable
2026-06-23,AS_IS,368322,Diesel,9578.342541728,0.0,0.0,560.9029020058604,0.0,9017.439639722139,Falling
2026-06-23,AS_IS,368322,Verde,6456.9751702515605,0.0,0.0,418.09897656857805,0.0,6038.876193682982,Stable
2026-06-24,AS_IS,368318,Diesel,3803.6628224305077,0.0,0.0,2057.0763236910993,0.0,1746.5864987394084,Rising
2026-06-24,AS_IS,368318,Verde,603.4522941342268,540.9642916811251,740.0391510197792,1144.416585815352,0.0,0.0,Rising
2026-06-24,AS_IS,368319,Diesel,6478.801375220884,0.0,0.0,397.48489524412224,0.0,6081.316479976762,Rising
2026-06-24,AS_IS,368319,Verde,4337.5285586733025,0.0,0.0,440.1364204930689,0.0,3897.392138180234,Rising
2026-06-24,AS_IS,368320,Diesel,37460.85250188668,0.0,0.0,1226.6431064464798,0.0,36234.2093954402,Rising
2026-06-24,AS_IS,368320,Verde,7791.068157312759,0.0,0.0,819.9484216110122,0.0,6971.119735701746,Rising
2026-06-24,AS_IS,368321,Diesel,5803.091789222034,0.0,0.0,477.94244385187017,0.0,5325.149345370164,Rising
2026-06-24,AS_IS,368321,Verde,5940.709435077139,0.0,0.0,357.7589461986211,0.0,5582.950488878518,Rising
2026-06-24,AS_IS,368322,Diesel,9017.439639722139,0.0,0.0,555.6164024155315,0.0,8461.823237306608,Rising
2026-06-24,AS_IS,368322,Verde,6038.876193682982,0.0,0.0,503.3953077568984,0.0,5535.480885926084,Rising
2026-06-25,AS_IS,368318,Diesel,1746.5864987394084,607.7006370466993,875.0889173472469,2354.2871357861077,0.0,0.0,Rising
2026-06-25,AS_IS,368318,Verde,0.0,1307.9383526108647,1797.1072964873283,1307.9383526108647,0.0,0.0,Rising
2026-06-25,AS_IS,368319,Diesel,6081.316479976762,0.0,0.0,393.9865928216725,0.0,5687.32988715509,Rising
2026-06-25,AS_IS,368319,Verde,3897.392138180234,0.0,0.0,483.406164265348,0.0,3413.985973914886,Rising
2026-06-25,AS_IS,368320,Diesel,36234.2093954402,0.0,0.0,1338.752988791812,0.0,34895.45640664839,Rising
2026-06-25,AS_IS,368320,Verde,6971.119735701746,0.0,0.0,873.8910948923725,0.0,6097.228640809374,Rising
2026-06-25,AS_IS,368321,Diesel,5325.149345370164,0.0,0.0,540.0480340299066,0.0,4785.101311340258,Rising
2026-06-25,AS_IS,368321,Verde,5582.950488878518,0.0,0.0,385.4840536941006,0.0,5197.466435184417,Rising
2026-06-25,AS_IS,368322,Diesel,8461.823237306608,0.0,0.0,627.7887595468336,0.0,7834.034477759774,Rising
2026-06-25,AS_IS,368322,Verde,5535.480885926084,0.0,0.0,481.5985469081588,0.0,5053.882339017925,Rising
2026-06-26,AS_IS,368318,Diesel,0.0,2248.1101815052966,3253.0154326381644,2248.1101815052966,0.0,0.0,Rising
2026-06-26,AS_IS,368318,Verde,0.0,1325.20897042853,1814.2110805166574,1325.20897042853,0.0,0.0,Stable
2026-06-26,AS_IS,368319,Diesel,5687.32988715509,0.0,0.0,428.06079879779804,0.0,5259.269088357291,Rising
2026-06-26,AS_IS,368319,Verde,3413.985973914886,0.0,0.0,638.4068749311486,0.0,2775.5790989837374,Stable
2026-06-26,AS_IS,368320,Diesel,34895.45640664839,0.0,0.0,1554.2101336268615,0.0,33341.24627302153,Rising
2026-06-26,AS_IS,368320,Verde,6097.228640809374,0.0,0.0,957.0330436527543,0.0,5140.19559715662,Stable
2026-06-26,AS_IS,368321,Diesel,4785.101311340258,0.0,0.0,567.6532628448803,0.0,4217.448048495377,Rising
2026-06-26,AS_IS,368321,Verde,5197.466435184417,0.0,0.0,407.4917312565105,0.0,4789.974703927906,Stable
2026-06-26,AS_IS,368322,Diesel,7834.034477759774,0.0,0.0,647.2870040673212,0.0,7186.747473692452,Rising
2026-06-26,AS_IS,368322,Verde,5053.882339017925,0.0,0.0,477.551293319836,0.0,4576.331045698089,Stable
2026-06-27,AS_IS,368318,Diesel,0.0,5971.490968737746,8718.376814357109,2136.600445288849,0.0,3834.8905234488966,Rising
2026-06-27,AS_IS,368318,Verde,0.0,3470.3869660088076,4789.134013092154,1252.4631786293842,0.0,2217.9237873794236,Rising
2026-06-27,AS_IS,368319,Diesel,5259.269088357291,0.0,0.0,309.70526874557396,0.0,4949.563819611717,Rising
2026-06-27,AS_IS,368319,Verde,2775.5790989837374,0.0,0.0,454.50537377639023,0.0,2321.0737252073473,Rising
2026-06-27,AS_IS,368320,Diesel,33341.24627302153,0.0,0.0,1426.1871299264674,0.0,31915.05914309506,Rising
2026-06-27,AS_IS,368320,Verde,5140.19559715662,0.0,0.0,853.9927820413324,0.0,4286.202815115288,Rising
2026-06-27,AS_IS,368321,Diesel,4217.448048495377,0.0,0.0,418.8543024710884,0.0,3798.593746024289,Rising
2026-06-27,AS_IS,368321,Verde,4789.974703927906,0.0,0.0,343.27711966917286,0.0,4446.6975842587335,Rising
2026-06-27,AS_IS,368322,Diesel,7186.747473692452,0.0,0.0,602.7329083819159,0.0,6584.014565310536,Rising
2026-06-27,AS_IS,368322,Verde,4576.331045698089,0.0,0.0,464.85623490065007,0.0,4111.474810797439,Rising
2026-06-28,AS_IS,368318,Diesel,3834.8905234488966,0.0,0.0,1800.898657584817,0.0,2033.9918658640795,No new quotation
2026-06-28,AS_IS,368318,Verde,2217.9237873794236,0.0,0.0,1075.8626454546336,0.0,1142.06114192479,No new quotation
2026-06-28,AS_IS,368319,Diesel,4949.563819611717,0.0,0.0,407.48004502255003,0.0,4542.083774589167,No new quotation
2026-06-28,AS_IS,368319,Verde,2321.0737252073473,0.0,0.0,496.2628884062664,0.0,1824.8108368010808,No new quotation
2026-06-28,AS_IS,368320,Diesel,31915.05914309506,0.0,0.0,1046.87008502677,0.0,30868.18905806829,No new quotation
2026-06-28,AS_IS,368320,Verde,4286.202815115288,0.0,0.0,544.0361109294333,0.0,3742.1667041858545,No new quotation
2026-06-28,AS_IS,368321,Diesel,3798.593746024289,0.0,0.0,391.6376251582568,0.0,3406.956120866032,No new quotation
2026-06-28,AS_IS,368321,Verde,4446.6975842587335,0.0,0.0,316.1483935490741,0.0,4130.549190709659,No new quotation
2026-06-28,AS_IS,368322,Diesel,6584.014565310536,0.0,0.0,496.47688796290606,0.0,6087.53767734763,No new quotation
2026-06-28,AS_IS,368322,Verde,4111.474810797439,0.0,0.0,340.1373139023515,0.0,3771.3374968950875,No new quotation
2026-06-29,AS_IS,368318,Diesel,2033.9918658640795,0.0,0.0,2033.9918658640793,0.0,2.2737367544323206e-13,No new quotation
2026-06-29,AS_IS,368318,Verde,1142.06114192479,0.0,0.0,1142.06114192479,0.0,0.0,No new quotation
2026-06-29,AS_IS,368319,Diesel,4542.083774589167,0.0,0.0,334.21066127024034,0.0,4207.873113318927,No new quotation
2026-06-29,AS_IS,368319,Verde,1824.8108368010808,0.0,0.0,387.3877373527294,0.0,1437.4230994483514,No new quotation
2026-06-29,AS_IS,368320,Diesel,30868.18905806829,0.0,0.0,1347.2195201226252,0.0,29520.969537945664,No new quotation
2026-06-29,AS_IS,368320,Verde,3742.1667041858545,0.0,0.0,766.7354210332784,0.0,2975.4312831525763,No new quotation
2026-06-29,AS_IS,368321,Diesel,3406.956120866032,0.0,0.0,445.57941695330317,0.0,2961.3767039127288,No new quotation
2026-06-29,AS_IS,368321,Verde,4130.549190709659,0.0,0.0,347.1548034200073,0.0,3783.394387289652,No new quotation
2026-06-29,AS_IS,368322,Diesel,6087.53767734763,0.0,0.0,530.8525938916317,0.0,5556.685083455998,No new quotation
2026-06-29,AS_IS,368322,Verde,3771.3374968950875,0.0,0.0,457.3871563919674,0.0,3313.95034050312,No new quotation
2026-06-30,AS_IS,368318,Diesel,2.2737367544323206e-13,1932.6862839246212,2841.0488373691933,1932.6862839246214,0.0,0.0,Rising
2026-06-30,AS_IS,368318,Verde,0.0,1074.2984155011095,1492.2004991310412,1074.2984155011095,0.0,0.0,Rising
2026-06-30,AS_IS,368319,Diesel,4207.873113318927,0.0,0.0,425.1351814385789,0.0,3782.737931880348,Rising
2026-06-30,AS_IS,368319,Verde,1437.4230994483514,0.0,0.0,381.1829910508728,0.0,1056.2401083974787,Rising
2026-06-30,AS_IS,368320,Diesel,29520.969537945664,0.0,0.0,1199.6322670861518,0.0,28321.337270859513,Rising
2026-06-30,AS_IS,368320,Verde,2975.4312831525763,0.0,0.0,696.6474842635291,0.0,2278.783798889047,Rising
2026-06-30,AS_IS,368321,Diesel,2961.3767039127288,0.0,0.0,477.59656273433023,0.0,2483.7801411783985,Rising
2026-06-30,AS_IS,368321,Verde,3783.394387289652,0.0,0.0,350.98775856768805,0.0,3432.406628721964,Rising
2026-06-30,AS_IS,368322,Diesel,5556.685083455998,0.0,0.0,560.9029020058604,0.0,4995.782181450138,Rising
2026-06-30,AS_IS,368322,Verde,3313.95034050312,0.0,0.0,418.09897656857805,0.0,2895.851363934542,Rising
2026-07-01,AS_IS,368318,Diesel,0.0,2057.0763236910993,3044.472959062827,2057.0763236910993,0.0,0.0,Rising
2026-07-01,AS_IS,368318,Verde,0.0,1144.416585815352,1601.0388035556773,1144.416585815352,0.0,0.0,Rising
2026-07-01,AS_IS,368319,Diesel,3782.737931880348,0.0,0.0,397.48489524412224,0.0,3385.2530366362257,Rising
2026-07-01,AS_IS,368319,Verde,1056.2401083974787,0.0,0.0,440.1364204930689,0.0,616.1036879044098,Rising
2026-07-01,AS_IS,368320,Diesel,28321.337270859513,0.0,0.0,1226.6431064464798,0.0,27094.69416441303,Rising
2026-07-01,AS_IS,368320,Verde,2278.783798889047,0.0,0.0,819.9484216110122,0.0,1458.8353772780347,Rising
2026-07-01,AS_IS,368321,Diesel,2483.7801411783985,0.0,0.0,477.94244385187017,0.0,2005.8376973265283,Rising
2026-07-01,AS_IS,368321,Verde,3432.406628721964,0.0,0.0,357.7589461986211,0.0,3074.6476825233426,Rising
2026-07-01,AS_IS,368322,Diesel,4995.782181450138,0.0,0.0,555.6164024155315,0.0,4440.165779034606,Rising
2026-07-01,AS_IS,368322,Verde,2895.851363934542,0.0,0.0,503.3953077568984,0.0,2392.4560561776434,Rising
2026-07-02,AS_IS,368318,Diesel,0.0,2354.2871357861077,3507.8878323213003,2354.2871357861077,0.0,0.0,Rising
2026-07-02,AS_IS,368318,Verde,0.0,1307.9383526108647,1841.5772004760975,1307.9383526108647,0.0,0.0,Rising
2026-07-02,AS_IS,368319,Diesel,3385.2530366362257,0.0,0.0,393.9865928216725,0.0,2991.266443814553,Rising
2026-07-02,AS_IS,368319,Verde,616.1036879044098,0.0,0.0,483.406164265348,0.0,132.69752363906173,Rising
2026-07-02,AS_IS,368320,Diesel,27094.69416441303,0.0,0.0,1338.752988791812,0.0,25755.941175621218,Rising
2026-07-02,AS_IS,368320,Verde,1458.8353772780347,0.0,0.0,873.8910948923725,0.0,584.9442823856622,Rising
2026-07-02,AS_IS,368321,Diesel,2005.8376973265283,0.0,0.0,540.0480340299066,0.0,1465.7896632966217,Rising
2026-07-02,AS_IS,368321,Verde,3074.6476825233426,0.0,0.0,385.4840536941006,0.0,2689.163628829242,Rising
2026-07-02,AS_IS,368322,Diesel,4440.165779034606,0.0,0.0,627.7887595468336,0.0,3812.3770194877725,Rising
2026-07-02,AS_IS,368322,Verde,2392.4560561776434,0.0,0.0,481.5985469081588,0.0,1910.8575092694846,Rising
2026-07-03,AS_IS,368318,Diesel,0.0,2248.1101815052966,3367.6690518949345,2248.1101815052966,0.0,0.0,Rising
2026-07-03,AS_IS,368318,Verde,0.0,1325.20897042853,1868.5446483042272,1325.20897042853,0.0,0.0,Rising
2026-07-03,AS_IS,368319,Diesel,2991.266443814553,0.0,0.0,428.06079879779804,0.0,2563.2056450167547,Rising
2026-07-03,AS_IS,368319,Verde,132.69752363906173,505.7093512920869,713.0501853218425,638.4068749311486,0.0,0.0,Rising
2026-07-03,AS_IS,368320,Diesel,25755.941175621218,0.0,0.0,1554.2101336268615,0.0,24201.731041994357,Rising
2026-07-03,AS_IS,368320,Verde,584.9442823856622,372.0887612670921,524.6451533865998,957.0330436527543,0.0,0.0,Rising
2026-07-03,AS_IS,368321,Diesel,1465.7896632966217,0.0,0.0,567.6532628448803,0.0,898.1364004517415,Rising
2026-07-03,AS_IS,368321,Verde,2689.163628829242,0.0,0.0,407.4917312565105,0.0,2281.6718975727317,Rising
2026-07-03,AS_IS,368322,Diesel,3812.3770194877725,0.0,0.0,647.2870040673212,0.0,3165.0900154204514,Rising
2026-07-03,AS_IS,368322,Verde,1910.8575092694846,0.0,0.0,477.551293319836,0.0,1433.3062159496485,Rising
2026-07-04,AS_IS,368318,Diesel,0.0,5971.490968737746,8991.930815634983,2136.600445288849,0.0,3834.8905234488966,Rising
2026-07-04,AS_IS,368318,Verde,0.0,3470.3869660088076,5013.668049792925,1252.4631786293842,0.0,2217.9237873794236,Rising
2026-07-04,AS_IS,368319,Diesel,2563.2056450167547,0.0,0.0,309.70526874557396,0.0,2253.500376271181,Rising
2026-07-04,AS_IS,368319,Verde,0.0,1338.155999535386,1933.2339725287723,454.50537377639023,0.0,883.6506257589957,Rising
2026-07-04,AS_IS,368320,Diesel,24201.731041994357,0.0,0.0,1426.1871299264674,0.0,22775.54391206789,Rising
2026-07-04,AS_IS,368320,Verde,0.0,2164.764314004044,3127.435004441643,853.9927820413324,0.0,1310.7715319627118,Rising
2026-07-04,AS_IS,368321,Diesel,898.1364004517415,357.93494413090673,538.9820182217607,418.8543024710884,0.0,837.2170421115597,Rising
2026-07-04,AS_IS,368321,Verde,2281.6718975727317,0.0,0.0,343.27711966917286,0.0,1938.3947779035589,Rising
2026-07-04,AS_IS,368322,Diesel,3165.0900154204514,0.0,0.0,602.7329083819159,0.0,2562.3571070385356,Rising
2026-07-04,AS_IS,368322,Verde,1433.3062159496485,0.0,0.0,464.85623490065007,0.0,968.4499810489984,Rising
2026-07-05,AS_IS,368318,Diesel,3834.8905234488966,0.0,0.0,1800.898657584817,0.0,2033.9918658640795,No new quotation
2026-07-05,AS_IS,368318,Verde,2217.9237873794236,0.0,0.0,1075.8626454546336,0.0,1142.06114192479,No new quotation
2026-07-05,AS_IS,368319,Diesel,2253.500376271181,0.0,0.0,407.48004502255003,0.0,1846.0203312486308,No new quotation
2026-07-05,AS_IS,368319,Verde,883.6506257589957,0.0,0.0,496.2628884062664,0.0,387.3877373527293,No new quotation
2026-07-05,AS_IS,368320,Diesel,22775.54391206789,0.0,0.0,1046.87008502677,0.0,21728.67382704112,No new quotation
2026-07-05,AS_IS,368320,Verde,1310.7715319627118,0.0,0.0,544.0361109294333,0.0,766.7354210332785,No new quotation
2026-07-05,AS_IS,368321,Diesel,837.2170421115597,0.0,0.0,391.6376251582568,0.0,445.57941695330294,No new quotation
2026-07-05,AS_IS,368321,Verde,1938.3947779035589,0.0,0.0,316.1483935490741,0.0,1622.2463843544847,No new quotation
2026-07-05,AS_IS,368322,Diesel,2562.3571070385356,0.0,0.0,496.47688796290606,0.0,2065.8802190756296,No new quotation
2026-07-05,AS_IS,368322,Verde,968.4499810489984,0.0,0.0,340.1373139023515,0.0,628.312667146647,No new quotation
2026-07-06,AS_IS,368318,Diesel,2033.9918658640795,0.0,0.0,2033.9918658640793,0.0,2.2737367544323206e-13,No new quotation
2026-07-06,AS_IS,368318,Verde,1142.06114192479,0.0,0.0,1142.06114192479,0.0,0.0,No new quotation
2026-07-06,AS_IS,368319,Diesel,1846.0203312486308,0.0,0.0,334.21066127024034,0.0,1511.8096699783905,No new quotation
2026-07-06,AS_IS,368319,Verde,387.3877373527293,0.0,0.0,387.3877373527293,1.1368683772161603e-13,0.0,No new quotation
2026-07-06,AS_IS,368320,Diesel,21728.67382704112,0.0,0.0,1347.2195201226252,0.0,20381.454306918495,No new quotation
2026-07-06,AS_IS,368320,Verde,766.7354210332785,0.0,0.0,766.7354210332784,0.0,1.1368683772161603e-13,No new quotation
2026-07-06,AS_IS,368321,Diesel,445.57941695330294,0.0,0.0,445.57941695330294,2.2737367544323206e-13,0.0,No new quotation
2026-07-06,AS_IS,368321,Verde,1622.2463843544847,0.0,0.0,347.1548034200073,0.0,1275.0915809344774,No new quotation
2026-07-06,AS_IS,368322,Diesel,2065.8802190756296,0.0,0.0,530.8525938916317,0.0,1535.0276251839978,No new quotation
2026-07-06,AS_IS,368322,Verde,628.312667146647,0.0,0.0,457.3871563919674,0.0,170.92551075467958,No new quotation
2026-07-07,AS_IS,368318,Diesel,2.2737367544323206e-13,1932.6862839246212,2989.865681231389,1932.6862839246214,0.0,0.0,Rising
2026-07-07,AS_IS,368318,Verde,0.0,1074.2984155011095,1550.212613568101,1074.2984155011095,0.0,0.0,Rising
2026-07-07,AS_IS,368319,Diesel,1511.8096699783905,0.0,0.0,425.1351814385789,0.0,1086.6744885398116,Rising
2026-07-07,AS_IS,368319,Verde,0.0,381.1829910508728,550.0470560864094,381.1829910508728,0.0,0.0,Rising
2026-07-07,AS_IS,368320,Diesel,20381.454306918495,0.0,0.0,1199.6322670861518,0.0,19181.822039832343,Rising
2026-07-07,AS_IS,368320,Verde,1.1368683772161603e-13,696.647484263529,1005.2623197922724,696.6474842635291,0.0,0.0,Rising
2026-07-07,AS_IS,368321,Diesel,0.0,477.59656273433023,738.8418825500088,477.59656273433023,0.0,0.0,Rising
2026-07-07,AS_IS,368321,Verde,1275.0915809344774,0.0,0.0,350.98775856768805,0.0,924.1038223667894,Rising
2026-07-07,AS_IS,368322,Diesel,1535.0276251839978,0.0,0.0,560.9029020058604,0.0,974.1247231781374,Rising
2026-07-07,AS_IS,368322,Verde,170.92551075467958,247.17346581389847,356.6713111694555,418.09897656857805,0.0,0.0,Rising
2026-07-08,AS_IS,368318,Diesel,0.0,22357.0763236911,34695.05246368326,2057.0763236910993,0.0,20300.0,Rising
2026-07-08,AS_IS,368318,Verde,0.0,11144.416585815352,16109.699951459525,1144.416585815352,0.0,10000.0,Stable
