date,distributor_id,product,as_is_purchase_litres,as_is_purchase_spend_eur,as_is_selected_cover_days,as_is_reason,operational_purchase_litres,operational_purchase_spend_eur,operational_selected_cover_days,operational_reason,combined_purchase_litres,combined_purchase_spend_eur,combined_selected_cover_days,combined_operational_required_litres,combined_discretionary_litres,combined_internal_signal_score,combined_external_signal_score,combined_signal_score,combined_signal_confidence,combined_expected_advantage_eur,combined_patterns_used,combined_external_drivers,combined_external_themes,combined_caveats,combined_reason,combined_minus_operational_litres,external_changed_operational_decision,combined_action,short_reason
2026-06-20,368320,Verde,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,-0.3673036093418258,-0.8127016578978277,-0.5604808836371872,0.7166039724427183,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Geopolitics, Supply and demand."
2026-06-20,368321,Diesel,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,-0.8171703117258161,-0.5507594853854677,0.686849137250613,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Geopolitics, Supply and demand."
2026-06-20,368321,Verde,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,-0.8127016578978277,-0.5604808836371872,0.7166039724427183,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Geopolitics, Supply and demand."
2026-06-20,368322,Diesel,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,-0.8171703117258161,-0.5507594853854677,0.686849137250613,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Geopolitics, Supply and demand."
2026-06-20,368322,Verde,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,-0.8127016578978277,-0.5604808836371872,0.7166039724427183,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Geopolitics, Supply and demand."
2026-06-23,368318,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,12630.96461,17999.12456925,14.0,Lowest robust expected-cost volume,23390.952681,33332.107570424996,14.0,0.0,23390.952681,0.22190201729106634,-0.2808101515165389,0.06603019707853247,0.43392327827458477,205.54938442070124,P01 falling | P02 streak 1 | P07 price percentile 0.13,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,10759.988070999998,True,BUY MORE,"Buy 10,760 L more because the combined internal and external scenario favoured advancing a future purchase. Modelled expected advantage: €205.55. Main external drivers: Crude, Currency."
2026-06-23,368318,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,7247.950875,9842.717288250002,14.0,Lowest robust expected-cost volume,14966.747871,20324.843608818002,14.0,0.0,14966.747871,0.8854625550660765,-0.22237535985369242,0.4899534337093434,0.4687521276415037,253.006558828165,P02 streak 1 | P07 price percentile 0.11,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,7718.796995999999,True,BUY MORE,"Buy 7,719 L more because the combined internal and external scenario favoured advancing a future purchase. Modelled expected advantage: €253.01. Main external drivers: Crude, Currency."
2026-06-23,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.22190201729106634,-0.2808101515165389,0.06603019707853247,0.43392327827458477,0.0,P01 falling | P02 streak 1 | P07 price percentile 0.13,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-23,368319,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,1843.865351,2503.969146658,14.0,Lowest robust expected-cost volume,1843.865351,2503.969146658,14.0,0.0,1843.865351,0.8854625550660765,-0.22237535985369242,0.4899534337093434,0.4687521276415037,61.314301914479074,P02 streak 1 | P07 price percentile 0.11,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-23,368320,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.22190201729106634,-0.2808101515165389,0.06603019707853247,0.43392327827458477,0.0,P01 falling | P02 streak 1 | P07 price percentile 0.13,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-23,368320,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,2536.853075,3445.04647585,14.0,Lowest robust expected-cost volume,2536.853075,3445.04647585,14.0,0.0,2536.853075,0.8854625550660765,-0.22237535985369242,0.4899534337093434,0.4687521276415037,87.77006949181214,P02 streak 1 | P07 price percentile 0.11,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-23,368321,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,357.934944,510.0572952,14.0,Lowest robust expected-cost volume,357.934944,510.0572952,14.0,0.0,357.934944,0.22190201729106634,-0.2808101515165389,0.06603019707853247,0.43392327827458477,6.3495168971003295,P01 falling | P02 streak 1 | P07 price percentile 0.13,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-23,368321,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8854625550660765,-0.22237535985369242,0.4899534337093434,0.4687521276415037,0.0,P02 streak 1 | P07 price percentile 0.11,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-23,368322,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.22190201729106634,-0.2808101515165389,0.06603019707853247,0.43392327827458477,0.0,P01 falling | P02 streak 1 | P07 price percentile 0.13,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-23,368322,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8854625550660765,-0.22237535985369242,0.4899534337093434,0.4687521276415037,0.0,P02 streak 1 | P07 price percentile 0.11,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-24,368318,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,1932.686284,2767.606758688,14.0,Lowest robust expected-cost volume,1932.686284,2767.606758688,14.0,0.0,1932.686284,0.8610354223433253,-0.9147853620134793,0.09989855379939788,0.43741879367691416,195.36594105052245,P01 rising | P02 streak 2 | P07 price percentile 0.22,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368318,Verde,540.9642916811251,740.0391510197792,1.0,Operational minimum required to cover demand until the next observed quotation,1074.298416,1469.6402330880003,14.0,Lowest robust expected-cost volume,1074.298416,1469.6402330880003,14.0,0.0,1074.298416,0.7874659400544938,-0.9179486038449856,0.0102638555670022,0.4825033200816319,61.52236570867876,P01 rising | P02 streak 2 | P07 price percentile 0.33,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8610354223433253,-0.9147853620134793,0.09989855379939788,0.43741879367691416,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.22,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368319,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,381.182991,521.458331688,14.0,Lowest robust expected-cost volume,381.182991,521.458331688,14.0,0.0,381.182991,0.7874659400544938,-0.9179486038449856,0.0102638555670022,0.4825033200816319,21.925057034033557,P01 rising | P02 streak 2 | P07 price percentile 0.33,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368320,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8610354223433253,-0.9147853620134793,0.09989855379939788,0.43741879367691416,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.22,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368320,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,696.647485,953.01375948,14.0,Lowest robust expected-cost volume,696.647485,953.01375948,14.0,0.0,696.647485,0.7874659400544938,-0.9179486038449856,0.0102638555670022,0.4825033200816319,39.931877809341586,P01 rising | P02 streak 2 | P07 price percentile 0.33,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368321,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,477.596563,683.918278216,14.0,Lowest robust expected-cost volume,477.596563,683.918278216,14.0,0.0,477.596563,0.8610354223433253,-0.9147853620134793,0.09989855379939788,0.43741879367691416,48.09464179263421,P01 rising | P02 streak 2 | P07 price percentile 0.22,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368321,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.7874659400544938,-0.9179486038449856,0.0102638555670022,0.4825033200816319,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.33,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368322,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8610354223433253,-0.9147853620134793,0.09989855379939788,0.43741879367691416,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.22,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-24,368322,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,247.173466,338.13330148800003,14.0,Lowest robust expected-cost volume,247.173466,338.13330148800003,14.0,0.0,247.173466,0.7874659400544938,-0.9179486038449856,0.0102638555670022,0.4825033200816319,14.397233145193866,P01 rising | P02 streak 2 | P07 price percentile 0.33,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-06-25,368318,Diesel,607.7006370466993,875.0889173472469,1.0,Operational minimum required to cover demand until the next observed quotation,2057.076324,2962.18990656,14.0,Lowest robust expected-cost volume,2057.076324,2962.18990656,14.0,0.0,2057.076324,0.8062015503875977,-0.7147401144508059,0.035020322234802705,0.6008610435178003,201.62008571133947,P01 rising | P02 streak 3 | P07 price percentile 0.32,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-25,368318,Verde,1307.9383526108647,1797.1072964873283,1.0,Operational minimum required to cover demand until the next observed quotation,1144.416585,1572.42838779,14.0,Lowest robust expected-cost volume,1144.416585,1572.42838779,14.0,0.0,1144.416585,0.7178294573643389,-0.8610511442010164,-0.04819587397900186,0.5686431676902838,64.82381012108499,P01 rising | P02 streak 3 | P07 price percentile 0.47,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-25,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8062015503875977,-0.7147401144508059,0.035020322234802705,0.6008610435178003,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-25,368319,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,440.13642,604.74744108,14.0,Lowest robust expected-cost volume,440.13642,604.74744108,14.0,0.0,440.13642,0.7178294573643389,-0.8610511442010164,-0.04819587397900186,0.5686431676902838,24.9595341385359,P01 rising | P02 streak 3 | P07 price percentile 0.47,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-25,368320,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8062015503875977,-0.7147401144508059,0.035020322234802705,0.6008610435178003,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-25,368320,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,819.948421,1126.6091304540003,14.0,Lowest robust expected-cost volume,819.948421,1126.6091304540003,14.0,0.0,819.948421,0.7178294573643389,-0.8610511442010164,-0.04819587397900186,0.5686431676902838,46.26724050124653,P01 rising | P02 streak 3 | P07 price percentile 0.47,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-25,368321,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,477.942444,688.23711936,14.0,Lowest robust expected-cost volume,477.942444,688.23711936,14.0,0.0,477.942444,0.8062015503875977,-0.7147401144508059,0.035020322234802705,0.6008610435178003,46.80080079939853,P01 rising | P02 streak 3 | P07 price percentile 0.32,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-25,368321,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.7178294573643389,-0.8610511442010164,-0.04819587397900186,0.5686431676902838,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.47,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-25,368322,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,14.0,Operational minimum selected,0.0,0.0,14.0,0.0,0.0,0.8062015503875977,-0.7147401144508059,0.035020322234802705,0.6008610435178003,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-25,368322,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,503.395308,691.665153192,14.0,Lowest robust expected-cost volume,503.395308,691.665153192,14.0,0.0,503.395308,0.7178294573643389,-0.8610511442010164,-0.04819587397900186,0.5686431676902838,28.294376201968817,P01 rising | P02 streak 3 | P07 price percentile 0.47,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Combined internal/external robust objective supports advance purchase,0.0,False,NO CHANGE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-26,368318,Diesel,2248.1101815052966,3253.0154326381644,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,-0.29349188619157035,0.25057589585617235,0.6897075729181187,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-26,368318,Verde,1325.20897042853,1814.2110805166574,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,-0.8925324734836192,-0.612345068390985,0.6894164125577751,0.0,P02 streak 1 | P07 price percentile 0.36,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-26,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,-0.29349188619157035,0.25057589585617235,0.6897075729181187,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-26,368319,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,-0.8925324734836192,-0.612345068390985,0.6894164125577751,0.0,P02 streak 1 | P07 price percentile 0.36,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-26,368320,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,-0.29349188619157035,0.25057589585617235,0.6897075729181187,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-26,368320,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,-0.8925324734836192,-0.612345068390985,0.6894164125577751,0.0,P02 streak 1 | P07 price percentile 0.36,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-26,368321,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,-0.29349188619157035,0.25057589585617235,0.6897075729181187,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
