date,distributor_id,product,quotation_eur_per_litre,operational_required_litres,combined_signal_score,combined_signal_confidence,external_drivers,external_themes,purchase_litres,target_cover_days,purchase_cost_eur,expected_future_cost_eur,expected_cost_eur,downside_cost_eur,holding_cost_eur,capital_cost_eur,order_cost_eur,robust_objective_eur,expected_future_price_eur_per_litre,scenario_costs,selected,selection_reason
2026-06-18,368322,Verde,1.375,0.0,-0.5187162205036191,0.6756485640812065,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3497481541938652,[0.0],True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-18,368322,Verde,1.375,0.0,-0.5187162205036191,0.6756485640812065,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,5321.494284,14.0,7317.0546405000005,0.0,7317.0546405000005,0.0,0.0,0.0,0.0,7317.0546405000005,1.3497481541938652,[7317.0546405000005],False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,6.0,0.0,21490.91030747091,21490.91030747091,570.3772477422172,0.0,0.0,0.0,21490.91030747091,1.416545537422616,"[20735.08776884899, 21080.686601112728, 21566.774290103513, 21842.128694003728, 22061.287555213126]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,607.700637,7.0,878.1274204650001,20621.578303197908,21499.70572366291,558.7562362900608,0.0,0.0,0.0,21499.70572366291,1.4159621412052945,"[20759.282506125222, 21097.840019676678, 21574.024034173304, 21843.768297252172, 22058.461959952972]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,2855.810819,8.0,4126.646633455,17411.76000717639,21538.40664063139,507.62235137982134,0.0,0.0,0.0,21538.40664063139,1.413803942091378,"[20865.742336787134, 21173.317178810154, 21605.923803003207, 21850.982753941214, 22046.02899201121]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,4992.411264,9.0,7214.034276480001,14370.147351145857,21584.181627625854,447.1417969100439,0.0,0.0,0.0,21584.181627625854,1.4117527929866265,"[20991.661765723413, 21262.590670198682, 21643.654472395472, 21859.51592800999, 22031.323424535898]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,6793.309921,10.0,9816.332835845,11813.239068987477,21629.57190483248,387.16954321336743,0.0,0.0,0.0,21629.57190483248,1.4100239195902464,"[21116.522921572767, 21351.11387440667, 21681.06803939689, 21867.977386152634, 22016.741448045846]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,8827.301787,11.0,12755.451082215,8932.874213357789,21688.32529557279,309.54117273707743,0.0,0.0,0.0,21688.32529557279,1.4080712753301643,"[21278.143795675576, 21465.69873104325, 21729.496338501936, 21878.929937824105, 21997.86646830987]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,10759.988071,12.0,15548.182762595,6203.329371658738,21751.51213425374,226.05507498943916,0.0,0.0,0.0,21751.51213425374,1.4062158850299002,"[21451.960352826252, 21588.929999236396, 21781.578968705668, 21890.708953586247, 21977.567209243178]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,12817.064395,13.0,18520.658050775,3305.9867090016587,21826.64475977666,126.78551428052742,0.0,0.0,0.0,21826.64475977666,1.4042410795531661,"[21658.637796589894, 21735.458752995066, 21843.508079783755, 21904.714850997174, 21953.430274057187]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,15171.351531,14.0,21922.602962295,0.0,21922.602962295,0.0,0.0,0.0,0.0,21922.602962295,1.4019809499337033,"[21922.602962295, 21922.602962295, 21922.602962295, 21922.602962295, 21922.602962295]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,21044.049743,14.0,30408.651878635003,0.0,30408.651878635006,0.0,0.0,0.0,0.0,30408.651878635006,1.4019809499337033,"[30408.651878635003, 30408.651878635003, 30408.651878635003, 30408.651878635003, 30408.651878635003]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,5.0,0.0,13697.617044305005,13697.617044305005,526.7490011709906,0.0,0.0,0.0,13697.617044305005,1.3467124601327072,"[13321.939269554689, 13470.293631842625, 13635.815178951092, 13973.008574264872, 14224.366045475996]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,540.964292,6.0,735.71143712,12964.609133633536,13700.320570753536,516.2119370938726,0.0,0.0,0.0,13700.320570753536,1.3462467830021456,"[13332.157837846853, 13477.544525933086, 13639.754987222412, 13970.203180542634, 14216.532507847409]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,1848.902644,7.0,2514.5075958400002,11194.431233147883,13708.938828987886,482.62205329679455,0.0,0.0,0.0,13708.938828987886,1.345120873237457,"[13364.732425890947, 13500.658809773544, 13652.314244815214, 13961.260191447636, 14191.56088228468]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,3174.111615,8.0,4316.7917964,9403.882923626852,13720.674720026853,436.88111521688006,0.0,0.0,0.0,13720.674720026853,1.3439800964428774,"[13409.090787584162, 13532.134626489526, 13669.416781619228, 13949.08209899233, 14157.555835243733]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,4426.574793,9.0,6020.14171848,7714.40379520932,13734.54551368932,382.81933908692554,0.0,0.0,0.0,13734.54551368932,1.3429019412531724,"[13461.518479713268, 13569.336280592772, 13689.630479780326, 13934.688662048418, 14117.364852776245]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,5502.437439,10.0,7483.314917040001,6265.301910993678,13748.61682803368,327.9760284263775,0.0,0.0,0.0,13748.61682803368,1.3419758087204403,"[13514.70408352584, 13607.075733846505, 13710.136393703368, 13920.087148922208, 14076.592856460058]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,6644.498581,11.0,9036.51807016,4729.216369810249,13765.73443997025,261.25969431362137,0.0,0.0,0.0,13765.73443997025,1.34099269067846,"[13579.40383398239, 13652.985397982085, 13735.08163110971, 13902.32455551661, 14026.994134283872]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,7718.796996,12.0,10497.563914560002,3286.3221441756577,13783.88605873566,190.5132919107691,0.0,0.0,0.0,13783.88605873566,1.3400679046793427,"[13648.01183893403, 13701.668282260864, 13761.533711054646, 13883.488994517907, 13974.399350646429]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,8863.213582,13.0,12053.97047152,1751.4376978846553,13805.408169404658,106.6303103637365,0.0,0.0,0.0,13805.408169404658,1.3390827590055585,"[13729.35935368914, 13759.390870900203, 13792.897557957656, 13861.155943478998, 13912.038479768395]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,10171.151935,14.0,13832.766631600001,0.0,13832.766631600003,0.0,0.0,0.0,0.0,13832.766631600003,1.3379568492403044,"[13832.766631600001, 13832.766631600001, 13832.766631600001, 13832.766631600001, 13832.766631600001]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368318,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,23526.653354,14.0,31996.24856144,0.0,31996.248561440003,0.0,0.0,0.0,0.0,31996.248561440003,1.3379568492403044,"[31996.24856144, 31996.24856144, 31996.24856144, 31996.24856144, 31996.24856144]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368319,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4019809499337033,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368319,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,1616.60667,14.0,2335.99663815,0.0,2335.99663815,0.0,0.0,0.0,0.0,2335.99663815,1.4019809499337033,"[2335.99663815, 2335.99663815, 2335.99663815, 2335.99663815, 2335.99663815]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368319,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3379568492403044,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368319,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,3304.725576,14.0,4494.42678336,0.0,4494.42678336,0.0,0.0,0.0,0.0,4494.42678336,1.3379568492403044,"[4494.42678336, 4494.42678336, 4494.42678336, 4494.42678336, 4494.42678336]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368320,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4019809499337033,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368320,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,5965.028362,14.0,8619.46598309,0.0,8619.46598309,0.0,0.0,0.0,0.0,8619.46598309,1.4019809499337033,"[8619.46598309, 8619.46598309, 8619.46598309, 8619.46598309, 8619.46598309]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368320,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3379568492403044,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368320,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,38390.487001,14.0,52211.062321360005,0.0,52211.062321360005,0.0,0.0,0.0,0.0,52211.062321360005,1.3379568492403044,"[52211.062321360005, 52211.062321360005, 52211.062321360005, 52211.062321360005, 52211.062321360005]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368321,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4019809499337033,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368321,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,1895.587041,14.0,2739.123274245,0.0,2739.123274245,0.0,0.0,0.0,0.0,2739.123274245,1.4019809499337033,"[2739.123274245, 2739.123274245, 2739.123274245, 2739.123274245, 2739.123274245]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368321,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3379568492403044,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368321,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,2294.230758,14.0,3120.1538308800004,0.0,3120.153830880001,0.0,0.0,0.0,0.0,3120.153830880001,1.3379568492403044,"[3120.1538308800004, 3120.1538308800004, 3120.1538308800004, 3120.1538308800004, 3120.1538308800004]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368322,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4019809499337033,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368322,Diesel,1.445,0.0,-0.6100694698883513,0.6484707609712395,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,2144.308064,14.0,3098.52515248,0.0,3098.5251524800005,0.0,0.0,0.0,0.0,3098.5251524800005,1.4019809499337033,"[3098.52515248, 3098.52515248, 3098.52515248, 3098.52515248, 3098.52515248]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-19,368322,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3379568492403044,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-19,368322,Verde,1.36,0.0,-0.6197469897454269,0.6819030115819811,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,5803.092831,14.0,7892.20625016,0.0,7892.206250160001,0.0,0.0,0.0,0.0,7892.206250160001,1.3379568492403044,"[7892.20625016, 7892.20625016, 7892.20625016, 7892.20625016, 7892.20625016]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,5.0,0.0,24087.54851531423,24087.54851531423,936.5806076939334,0.0,0.0,0.0,24087.54851531423,1.3827952271595427,"[22602.383056030176, 23379.252338896586, 24230.65760703339, 24783.918934088608, 25024.129123008162]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,607.700637,6.0,859.8964013550001,23235.211315333432,24095.10771668843,923.9604115285365,0.0,0.0,0.0,24095.10771668843,1.3820807476031385,"[22629.954501177377, 23396.35565918181, 24236.28844816213, 24782.094713238912, 25019.068128216968]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,2855.810819,7.0,4040.9723088849996,20089.647964068336,24130.620272953332,864.6716845570663,0.0,0.0,0.0,24130.620272953332,1.3794376225711942,"[22759.483064926953, 23476.705764156974, 24262.741713858373, 24773.524661674273, 24995.2919575104]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,4992.411264,8.0,7064.261938560001,17111.12390235413,24175.385840914132,789.9349205586441,0.0,0.0,0.0,24175.385840914132,1.3769256006228663,"[22922.761080740383, 23577.9915758032, 24296.087538205025, 24762.72163125082, 24965.320761472776]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,6793.309921,9.0,9612.533538215,14608.92132399937,24221.45486221437,713.0220223336182,0.0,0.0,0.0,24221.45486221437,1.3748082665355852,"[23090.79331468763, 23682.22655877557, 24330.404303569096, 24751.604045540276, 24934.47688454799]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,8827.301787,10.0,12490.632028605001,11792.025338417729,24282.65736702273,610.8435542310799,0.0,0.0,0.0,24282.65736702273,1.3724168824927385,"[23314.023444520273, 23820.702303788465, 24375.993984832654, 24736.834378772837, 24893.50092125381]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,10759.988071,11.0,15225.383120465,9124.441877690588,24349.824998155585,498.70622134376026,0.0,0.0,0.0,24349.824998155585,1.370144604409112,"[23559.010787199957, 23972.674642028513, 24426.02708240216, 24720.625180595445, 24848.531219499346]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,12817.064395,12.0,18136.146118925,6294.818840074941,24430.964958999943,363.2418816580466,0.0,0.0,0.0,24430.964958999943,1.3677260797442101,"[23854.960831248263, 24156.260535504953, 24486.46815363306, 24701.0441162755, 24794.20684065799]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,15171.351531,13.0,21467.462416365,3068.5762497021105,24536.03866606711,187.81980604860655,0.0,0.0,0.0,24536.03866606711,1.3649581214335496,"[24238.20686577003, 24393.9985155591, 24564.73744717541, 24675.687251482763, 24723.858472115717]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,17419.461712,14.0,24648.538322480003,2.681978950216452e-07,24648.5383227482,1.7316779121756554e-08,0.0,0.0,0.0,24648.5383227482,1.3623149964027805,"[24648.538322720742, 24648.538322735105, 24648.538322750846, 24648.538322761076, 24648.53832276552]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,23292.159925,14.0,32958.406293875,0.0,32958.406293875,0.0,0.0,0.0,0.0,32958.406293875,1.3623149964025492,"[32958.406293875, 32958.406293875, 32958.406293875, 32958.406293875, 32958.406293875]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,4.0,0.0,15400.380980463418,15400.380980463417,520.979717317412,0.0,0.0,0.0,15400.380980463417,1.3395874666435854,"[14920.198725098908, 15052.974789818092, 15389.73816430179, 15748.674072455542, 15921.360697780829]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,540.964292,5.0,731.9246870759999,14670.078689947442,15402.003377023442,515.4981263154859,0.0,0.0,0.0,15402.003377023442,1.3390732629821382,"[14926.873454106428, 15058.252489234166, 15391.472541354275, 15746.631834451811, 15917.501503338928]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,1848.902644,6.0,2501.565277332,12906.659338477977,15408.224615809977,494.4784278068728,0.0,0.0,0.0,15408.224615809977,1.3378300262297467,"[14952.468357359056, 15078.49034545255, 15398.123180325814, 15738.80067245775, 15902.70304361685]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,3174.111615,7.0,4294.573015094999,11123.271839579224,15417.844854674224,461.97452827082634,0.0,0.0,0.0,15417.844854674224,1.336570373208007,"[14992.04714406798, 15109.785239862085, 15408.407423979115, 15726.690922044287, 15879.81938294505]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,4426.574793,8.0,5989.155694929,9440.850040636002,15430.005735565,420.8865619197404,0.0,0.0,0.0,15430.005735565,1.3353798673622799,"[15042.078428920733, 15149.344910757383, 15421.407668971398, 15711.383065922084, 15850.892297484741]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,5502.437439,9.0,7444.797854967001,7998.035088493635,15442.832943460635,377.54727662225196,0.0,0.0,0.0,15442.832943460635,1.3343572259052214,"[15094.851060924604, 15191.072161226686, 15435.120231959881, 15695.23645165298, 15820.380220082887]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,6644.498581,10.0,8990.006580092999,6468.850538247711,15458.85711834071,323.40639947774434,0.0,0.0,0.0,15458.85711834071,1.3332716606849329,"[15160.776388633672, 15243.199230829454, 15452.250421878784, 15675.065563890457, 15782.263517818454]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,7718.796996,11.0,10443.532335588,5032.66142962409,15476.193765212089,264.83107342285984,0.0,0.0,0.0,15476.193765212089,1.3322505060788907,"[15232.10137946319, 15299.595806934389, 15470.783672775402, 15653.242564526177, 15741.024838634949]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,8863.213582,12.0,11991.927976446,3505.147505189973,15497.075481635975,194.2780214290433,0.0,0.0,0.0,15497.075481635975,1.331162701934616,"[15318.011200634961, 15367.524589139992, 15493.106679785182, 15626.95710761952, 15691.353503065018]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,10171.151935,13.0,13761.568568055,1762.4212047491135,15523.989772804114,103.34271009656914,0.0,0.0,0.0,15523.989772804114,1.329919465181274,"[15428.739739146049, 15455.077498386834, 15521.878639820156, 15593.077974970056, 15627.332482900683]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,11496.360905,14.0,15554.576304465,1.1317959252387573e-07,15554.576304578179,7.004928193055093e-09,0.0,0.0,0.0,15554.576304578179,1.3286598121604847,"[15554.576304571723, 15554.576304573508, 15554.576304578035, 15554.576304582863, 15554.576304585184]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368318,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,24851.862324,14.0,33624.569724372,0.0,33624.569724372,0.0,0.0,0.0,0.0,33624.569724372,1.3286598121604039,"[33624.569724372, 33624.569724372, 33624.569724372, 33624.569724372, 33624.569724372]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368319,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3623149964025492,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368319,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,2044.667468,14.0,2893.2044672200004,0.0,2893.2044672200004,0.0,0.0,0.0,0.0,2893.2044672200004,1.3623149964025492,"[2893.2044672200004, 2893.2044672200004, 2893.2044672200004, 2893.2044672200004, 2893.2044672200004]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368319,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,13.0,0.0,672.5322367882898,672.5322367882898,39.50550031247269,0.0,0.0,0.0,672.5322367882898,1.3298789810193739,"[636.120377345806, 646.1886865177289, 671.7252000395969, 698.9430401212417, 712.0377371007625]",True,Selected because it is the operational minimum after combined-signal decision gates.
