date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,internal_signal_score,internal_signal_confidence,internal_expected_change_eur_per_litre_day,external_signal_score,external_signal_confidence,external_expected_change_eur_per_litre_day,combined_signal_score,combined_signal_confidence,combined_expected_change_eur_per_litre_day,combined_uncertainty_eur_per_litre_day,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,external_drivers,external_themes,caveats,reason
2026-06-17,WIDGET_EXTERNAL,368318,Verde,1.384,8925.701584498891,0.0,0.0,7.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,-0.6999824357479127,0.67798527783983,-0.0009827790048628263,-0.3202423459698513,0.6289259741468662,-0.000337523891316462,0.0022485849992084487,9,10657.335618622184,10657.335618622184,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368319,Diesel,1.478,9174.864818561422,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,-0.6893848072957088,0.616219545519989,-0.000983656480228983,-0.29802358670920737,0.6011313946029379,-0.00029833889907426555,0.0015981791171771308,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368319,Verde,1.384,7618.817008949127,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,-0.6999824357479127,0.67798527783983,-0.0009827790048628263,-0.3202423459698513,0.6289259741468662,-0.000337523891316462,0.0022485849992084487,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368320,Diesel,1.478,46600.367732913845,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,-0.6893848072957088,0.616219545519989,-0.000983656480228983,-0.29802358670920737,0.6011313946029379,-0.00029833889907426555,0.0015981791171771308,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368320,Verde,1.384,13303.352515736471,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,-0.6999824357479127,0.67798527783983,-0.0009827790048628263,-0.3202423459698513,0.6289259741468662,-0.000337523891316462,0.0022485849992084487,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368321,Diesel,1.478,9122.40343726567,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,-0.6893848072957088,0.616219545519989,-0.000983656480228983,-0.29802358670920737,0.6011313946029379,-0.00029833889907426555,0.0015981791171771308,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368321,Verde,1.384,8449.012241432312,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,-0.6999824357479127,0.67798527783983,-0.0009827790048628263,-0.3202423459698513,0.6289259741468662,-0.000337523891316462,0.0022485849992084487,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368322,Diesel,1.478,13039.09709799414,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,-0.6893848072957088,0.616219545519989,-0.000983656480228983,-0.29802358670920737,0.6011313946029379,-0.00029833889907426555,0.0015981791171771308,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-17,WIDGET_EXTERNAL,368322,Verde,1.384,9181.901023431423,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,-0.6999824357479127,0.67798527783983,-0.0009827790048628263,-0.3202423459698513,0.6289259741468662,-0.000337523891316462,0.0022485849992084487,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368318,Diesel,1.465,16310.23739238428,0.0,0.0,7.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.6903581331063069,0.5790935264305512,-0.0007548665502247065,-0.5027497574109501,0.6451652022434302,-0.0021611810029966223,0.0014635411789722156,9,18500.11927837909,18500.11927837909,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
