date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,internal_signal_score,internal_signal_confidence,internal_expected_change_eur_per_litre_day,external_signal_score,external_signal_confidence,external_expected_change_eur_per_litre_day,combined_signal_score,combined_signal_confidence,combined_expected_change_eur_per_litre_day,combined_uncertainty_eur_per_litre_day,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,external_drivers,external_themes,caveats,reason
2026-06-18,WIDGET_FULL,368318,Verde,1.375,7781.284998683539,0.0,0.0,6.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7495222046181642,0.7704423148344242,-0.0012036695839020026,-0.555504872332024,0.731272157025173,-0.0019232549096388119,0.015514285856069574,10,12030.873493266601,12030.873493266601,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368319,Diesel,1.465,8777.3799233173,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.7144096523777111,0.7264107921798583,-0.0011401852058925206,-0.5328128637578984,0.7114579718306183,-0.002209648822682673,0.01558241359447109,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368319,Verde,1.375,7178.680588456058,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7495222046181642,0.7704423148344242,-0.0012036695839020026,-0.555504872332024,0.731272157025173,-0.0019232549096388119,0.015514285856069574,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368320,Diesel,1.465,45373.72462646737,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.7144096523777111,0.7264107921798583,-0.0011401852058925206,-0.5328128637578984,0.7114579718306183,-0.002209648822682673,0.01558241359447109,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368320,Verde,1.375,12483.404094125459,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7495222046181642,0.7704423148344242,-0.0012036695839020026,-0.555504872332024,0.731272157025173,-0.0019232549096388119,0.015514285856069574,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368321,Diesel,1.465,8644.460993413799,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.7144096523777111,0.7264107921798583,-0.0011401852058925206,-0.5328128637578984,0.7114579718306183,-0.002209648822682673,0.01558241359447109,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368321,Verde,1.375,8091.2532952336915,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7495222046181642,0.7704423148344242,-0.0012036695839020026,-0.555504872332024,0.731272157025173,-0.0019232549096388119,0.015514285856069574,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368322,Diesel,1.465,12483.480695578608,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.7144096523777111,0.7264107921798583,-0.0011401852058925206,-0.5328128637578984,0.7114579718306183,-0.002209648822682673,0.01558241359447109,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_FULL,368322,Verde,1.375,8678.505715674524,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7495222046181642,0.7704423148344242,-0.0012036695839020026,-0.555504872332024,0.731272157025173,-0.0019232549096388119,0.015514285856069574,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368318,Diesel,1.445,13955.950256598173,0.0,0.0,6.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9675237037305617,0.6999444152874839,-0.001241371628788697,-0.6597410880902361,0.7211765372669647,-0.0027002654635550506,0.016181390546512405,10,21467.381771382326,21467.381771382326,0.0,3142.2774760626307,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
